"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
996563,"November 24, 2017",Texas,Houston,"8000 block of Grow Ln",0,1,N/A
997741,"November 22, 2017",Mississippi,Grenada,"1200 block of Hebron Church Road",0,1,N/A
993906,"November 22, 2017",Georgia,Macon,"Roy St",0,1,N/A
993318,"November 21, 2017",Texas,"San Antonio","110 Mercedes Street",0,1,N/A
991561,"November 19, 2017",Minnesota,"Deer Creek",N/A,0,1,N/A
991700,"November 19, 2017",Alabama,Birmingham,"Gaywood Cir and Montclair Rd",0,1,N/A
991675,"November 19, 2017",Kansas,"Pretty Prairie","26000 block of S Dean Rd",0,1,N/A
991686,"November 18, 2017",Texas,Dale,N/A,0,2,N/A
990548,"November 17, 2017",Ohio,"Quaker City","Putney Ridge Rd",0,1,N/A
989578,"November 16, 2017",Pennsylvania,"Pittsburgh (Penn Hills)","1200 block of Harvard Dr",0,1,N/A
989137,"November 15, 2017","North Carolina",Pikeville,"143 Canary Ln",0,1,N/A
988982,"November 15, 2017",Idaho,Wendell,"600 block of W Ave F",0,1,N/A
987325,"November 13, 2017",Minnesota,"Saint Cloud","1500 block of 15th Ave SE",0,1,N/A
987056,"November 13, 2017",Kentucky,Louisville,"2101 S Hurstbourne Pkwy",0,1,N/A
986687,"November 12, 2017",Georgia,Atlanta,"1944  Piedmont Cir NE",0,2,N/A
987401,"November 10, 2017",Oregon,Hermiston,N/A,0,1,N/A
983179,"November 7, 2017",Missouri,"Saint Louis","5900 block of Lucille Ave",0,1,N/A
979731,"November 1, 2017",Florida,"Saint Augustine","Shady Oak Cir",0,1,N/A
977918,"October 31, 2017",Arkansas,Jonesboro,"2200 block of Parkside Drive",0,1,N/A
976679,"October 29, 2017",Pennsylvania,Butler,"Moran Rd",0,1,N/A
965201,"October 21, 2017",Pennsylvania,Philadelphia,"3641 N 18th St",0,1,N/A
971955,"October 21, 2017",Wisconsin,Milwaukee,"6th and Melvina",0,1,N/A
965684,"October 21, 2017",Utah,Sandy,"122 E Sego Lily Dr",0,2,N/A
962240,"October 17, 2017",Texas,Houston,"8000 block of Boone St",0,1,N/A
959454,"October 15, 2017",Illinois,Chicago,"9100 S Blackstone Ave",0,1,N/A
958637,"October 12, 2017",Florida,Clermont,"2110 Thousand Trails Blvd",0,1,N/A
956095,"October 10, 2017",Mississippi,Jackson,"100 block of Woodcrest Dr",0,1,N/A
955402,"October 8, 2017",Iowa,Nashua,"3035 Addison Blvd",0,1,N/A
1395400,"October 1, 2017",Louisiana,Vidalia,"East Circle Drive",0,2,N/A
950461,"September 30, 2017",Montana,"Columbia Falls",N/A,0,2,N/A
945143,"September 28, 2017",Virginia,"Newport News","200 block of Gallery Ct",0,1,N/A
943339,"September 27, 2017",Michigan,Flint,"900 block of Black Ave",0,1,N/A
943731,"September 27, 2017",California,"Apple Valley","16100 block of Viho Rd",0,1,N/A
943075,"September 27, 2017",Michigan,Dearborn,"3000 block of Harding St",0,2,N/A
942494,"September 26, 2017",Missouri,"Saint Louis","4600 block of Pope Ave",0,1,N/A
940498,"September 23, 2017",Alabama,Mobile,"651 Azalea Rd",0,1,N/A
939279,"September 22, 2017",Pennsylvania,Philadelphia,"1600 block of Arch St",0,1,N/A
939144,"September 21, 2017","North Carolina",Harrells,"Maddie Ln",0,1,N/A
938602,"September 21, 2017",Missouri,"Kansas City","8619 E 61st Terrace",0,1,N/A
965325,"September 17, 2017",Georgia,Guyton,"Simmons St Exd",0,1,N/A
935803,"September 16, 2017",Ohio,Akron,"700 Block of Dunbar Drive",0,1,N/A
932065,"September 12, 2017",Virginia,Sandston,"6100 block of La France Rd",0,1,N/A
931769,"September 8, 2017",Virginia,"Warrenton (Opal)","9719 James Madison Hwy",0,1,N/A
928886,"September 7, 2017","North Carolina",Statesville,"Compton Park Rd",0,1,N/A
929408,"September 7, 2017",Indiana,Milan,"1000 block of S County Road 625 East",0,1,N/A
928331,"September 6, 2017",Tennessee,Hixson,"7313 Valley Ln",0,1,N/A
927576,"September 5, 2017",Tennessee,Memphis,"1725 W Shelby Dr",0,1,N/A
927889,"September 5, 2017",Texas,"San Antonio","500 block of Park Grove Dr",0,1,N/A
925610,"September 1, 2017",Mississippi,Tupelo,"508 Lumpkin Ave",0,1,N/A
925321,"August 31, 2017",Georgia,Lithonia,"6300 block of Phillips Creek Dr",0,1,N/A
922478,"August 27, 2017",Michigan,Kalamazoo,"Carleton Avenue",0,1,N/A
921731,"August 27, 2017",Nevada,"Las Vegas","4700 block of Luxor Way",0,1,N/A
921384,"August 25, 2017",Florida,"Mary Esther","841 Blvd De Lorleans",0,1,N/A
920425,"August 25, 2017",Colorado,"Colorado Springs","4400 block of Bramble Ln",0,1,N/A
920276,"August 25, 2017",Alabama,Valley,"2100 block of Columbus Rd",0,1,N/A
919516,"August 24, 2017",Pennsylvania,Philadelphia,"2600 block of S Hicks St",0,1,N/A
918726,"August 22, 2017",Arkansas,"West Memphis","1500 Block of E Arrington",0,1,N/A
917424,"August 21, 2017",Kentucky,Louisville,"1700 block of Patton Court",0,1,N/A
916526,"August 19, 2017",Connecticut,Hartford,"E Raymond St",0,1,N/A
915996,"August 18, 2017",Tennessee,Memphis,"3000 block of Egan Dr",0,1,N/A
915282,"August 16, 2017",Ohio,Toledo,"6200 block of Applegate St",0,1,N/A
914815,"August 16, 2017",Utah,"Mount Pleasant","113 E 400 N St",0,1,N/A
912820,"August 12, 2017",Kansas,Newton,"1009 S Kansas",0,1,N/A
909837,"August 9, 2017",California,"Edwards (North Edwards)",N/A,0,1,N/A
904708,"August 2, 2017",Georgia,"Warner Robins","North Commercial Circle",0,1,N/A
903306,"August 1, 2017",Ohio,Akron,"700 block of Alicia Walk",0,1,N/A
899226,"July 26, 2017",Alabama,Montevallo,"100 block of Sarge Dr",0,1,N/A
898499,"July 25, 2017",Minnesota,"Saint Paul","738 East 3rd Street",0,1,N/A
898148,"July 24, 2017",Montana,"Three Forks",N/A,0,1,N/A
895977,"July 21, 2017",Missouri,"Kansas City","23rd and Poplar",0,1,N/A
894876,"July 19, 2017",Texas,Gainesville,"1300 block of E Garnett",0,1,N/A
891221,"July 15, 2017",Florida,Tallahassee,"2700 block of W Tharpe St",0,1,N/A
889536,"July 13, 2017",Indiana,Indianapolis,"46th Street and Keystone Ave",0,1,N/A
884677,"July 6, 2017",Ohio,Akron,"1000 block of Lexington Ave",0,1,N/A
884793,"July 6, 2017",Iowa,"Des Moines","2900 Dean Avenue",0,1,N/A
891058,"July 6, 2017",Texas,Concan,"234 RR 1050",0,3,N/A
885119,"July 5, 2017",Tennessee,Memphis,"3700 block of Blue Jay Rd",0,1,N/A
883513,"July 5, 2017",Tennessee,Memphis,"Sandpiper Ave",0,1,N/A
883394,"July 4, 2017",Florida,"Fort Lauderdale",N/A,0,1,N/A
885926,"July 2, 2017",Texas,Lamesa,"600 block of County Rd L",0,1,N/A
881155,"July 2, 2017",Arkansas,"Little Rock","W 32nd St and Irving Dr",0,2,N/A
879410,"June 29, 2017","South Carolina",Beaufort,"Noye Wiggins Drive",0,1,N/A
879923,"June 29, 2017",Missouri,"Saint Louis","Hodiamont Ave and Page Blvd",0,1,N/A
879123,"June 29, 2017",Florida,Jacksonville,"2900 block of W 45th St",0,1,N/A
878231,"June 28, 2017",Colorado,"Commerce City","9726 Nucla St",0,1,N/A
877984,"June 26, 2017",Maine,Winn,N/A,0,1,N/A
876968,"June 26, 2017",Ohio,Lima,"1400 block of Ridge Run Circle",0,1,N/A
876396,"June 26, 2017",Alabama,Montgomery,"1714 Coral Ln",1,1,N/A
877412,"June 26, 2017",Mississippi,Greenwood,"400 Block of Kinney St",0,1,N/A
875893,"June 25, 2017",Missouri,"Kansas City","5852 E 20th St",0,1,N/A
876379,"June 22, 2017",Ohio,Columbus,"Atcheson St",0,1,N/A
873842,"June 22, 2017",Georgia,Ludowici,"Norton Street",0,1,N/A
869823,"June 17, 2017","New York","Staten Island","Deisius St",0,1,N/A
869464,"June 17, 2017",Florida,Orlando,"372 N. Pine Hills Road",0,1,N/A
858907,"June 3, 2017",Colorado,"Colorado Springs","4312 Driftwood Drive",0,1,N/A
876962,"May 31, 2017",Florida,"Fort Myers",N/A,0,1,N/A
854647,"May 29, 2017",Florida,"Saint Petersburg","2336 17th Ave S",0,1,N/A
853309,"May 27, 2017",Oklahoma,Yukon,"800 block of Dana Drive",0,1,N/A
850634,"May 23, 2017",Wisconsin,Milwaukee,"36th and Townsend",0,1,N/A
849811,"May 22, 2017",Texas,"San Angelo","700 block of E. Harris",0,1,N/A
845362,"May 17, 2017",Tennessee,Nashville,"701 S 7th St",0,1,N/A
847280,"May 17, 2017",California,Madera,N/A,0,1,N/A
845622,"May 17, 2017",Florida,Jacksonville,"Whisper Glen Drive North",0,1,N/A
845298,"May 16, 2017",Missouri,"Saint Louis","4900 block of San Francisco Ave",0,1,N/A
843796,"May 15, 2017",Louisiana,"Lake Charles (Moss Bluff)","215 School St",0,1,N/A
844443,"May 15, 2017",Oklahoma,"Oklahoma City","2509 SE 51st St",0,1,N/A
843159,"May 14, 2017",Florida,Jacksonville,"8500 Block of Vining St",0,1,N/A
843258,"May 14, 2017",Texas,Houston,"9230 Saint Lo",0,1,N/A
842182,"May 12, 2017",Tennessee,Antioch,"Cane Ridge Road",0,1,N/A
838780,"May 8, 2017",Alabama,Birmingham,"1400 block of Hugh Denman Drive",0,1,N/A
1079901,"May 6, 2017",Tennessee,Cleveland,"Benton Pike",0,1,N/A
836898,"May 5, 2017",Tennessee,Clarksville,"200 block of Caldwell Lane",0,2,N/A
837638,"May 5, 2017",Louisiana,Houma,"3600 block of Thomas Drive",0,1,N/A
831885,"April 28, 2017","North Carolina","Fuquay Varina","Fishing Ct",0,1,N/A
828987,"April 26, 2017",Kentucky,Louisville,"1027 W. Jefferson Street",0,1,N/A
829978,"April 25, 2017",Nevada,"Las Vegas","370 E Harmon Ave",0,1,N/A
827286,"April 23, 2017",Nebraska,Omaha,"3301 Blondo St",0,1,N/A
826324,"April 21, 2017",Indiana,Indianapolis,"E 38th Street and N College Av",0,1,N/A
823004,"April 17, 2017",Nebraska,Omaha,"10375 Hamilton Plaza",0,1,N/A
821649,"April 15, 2017",Michigan,Grandville,"1400 block of Angling Rd",0,1,N/A
817788,"April 12, 2017",Georgia,Stockbridge,"100 block of Bob White Drive",0,2,N/A
815487,"April 9, 2017",Colorado,Fountain,"700 block of Progress Drive",0,1,N/A
815281,"April 9, 2017",Alabama,Birmingham,"4700 block of 13th Avenue North",0,1,N/A
809998,"April 2, 2017",Wisconsin,Milwaukee,"4900 block of N. 60th Street",0,1,N/A
810044,"April 2, 2017",Texas,"San Antonio","24100 block of Acanthus",0,1,N/A
806887,"March 29, 2017",Florida,Zephyrhills,"6733 Boulder Run Loop",0,1,N/A
808208,"March 29, 2017","North Dakota","Ward (county)",N/A,0,1,N/A
802619,"March 25, 2017","South Carolina",Columbia,"3430 Broad River Rd",0,1,N/A
802632,"March 25, 2017",Michigan,Detroit,"5500 block of John C. Lodge Service Dr",0,1,N/A
802691,"March 24, 2017",Kansas,Wichita,"1800 block of South Broadway",0,3,N/A
802589,"March 24, 2017",Georgia,Augusta,"3511 Southwick Drive",0,1,N/A
800218,"March 21, 2017",Virginia,Cana,"8161 Wards Gap Road",0,1,N/A
799311,"March 20, 2017",Michigan,Detroit,"13700 block of Pfent St",0,1,N/A
798966,"March 19, 2017",California,Chico,"2600 block of Lobo Way",0,1,N/A
797768,"March 19, 2017",Louisiana,"Baton Rouge","9473 Gassie Street",0,1,N/A
796691,"March 17, 2017",Texas,"Fort Worth","4860 SW Loop 820",0,2,N/A
796354,"March 16, 2017",Texas,"Fort Worth",N/A,0,1,N/A
795797,"March 16, 2017",Illinois,Chicago,"6200 block of S Aberdeen",0,1,N/A
791729,"March 10, 2017",Maryland,Baltimore,"5806 Falkirk Road",0,1,N/A
788395,"March 6, 2017",Ohio,Cincinnati,"4240 Fehr Road",0,1,N/A
793868,"March 5, 2017",Mississippi,Clarksdale,"900 block of Page Ave",0,1,N/A
788060,"March 5, 2017",Georgia,Savannah,"10614 Abercorn St",0,1,N/A
793440,"February 26, 2017",Virginia,"Newport News","Waterfront Circle",0,2,N/A
782194,"February 24, 2017","South Carolina",Orangeburg,"1105 Southland Rd SW",0,1,N/A
779833,"February 21, 2017",Ohio,Massillon,"2600 Harold Ave SE",0,1,N/A
779466,"February 19, 2017","North Carolina",Thurmond,"400 block of Chuckwood Road",0,1,N/A
778770,"February 19, 2017","North Carolina",Hickory,"5125 Gross Road",0,2,N/A
778397,"February 19, 2017",Tennessee,Memphis,"2600 block of Mirror Avenue",0,1,N/A
780213,"February 17, 2017",Ohio,Toledo,"3200 block of North Detroit Ave",0,1,N/A
771428,"February 9, 2017","West Virginia","Oak Hill","Prudence Rd",0,1,N/A
770636,"February 7, 2017",Louisiana,Shreveport,"5500 block of Trevor Drive",0,1,N/A
767919,"February 5, 2017",Kentucky,Greenup,"Hoods Run Road",0,1,N/A
768031,"February 4, 2017","South Carolina",Ridgeland,"100 block of Wise Street",0,1,N/A
767420,"February 4, 2017",Florida,Jacksonville,"700 N Lincoln St",1,1,N/A
766954,"February 3, 2017","South Carolina","North Charleston","1922 Clifton Street",0,1,N/A
766148,"February 2, 2017",Alabama,Birmingham,"13th Street Ensley",0,1,N/A
764983,"January 31, 2017",Mississippi,Brandon,"627 Shadowridge Drive",0,1,N/A
759131,"January 24, 2017",Florida,Tampa,"12536 Tinsley Cir",0,1,N/A
753742,"January 17, 2017",Illinois,Chicago,"3700 block of West Ferdinand",0,1,N/A
754193,"January 17, 2017",Louisiana,Shreveport,"600 block of Pickwick Place",0,1,N/A
752871,"January 16, 2017",Georgia,Decatur,"Knollview Drive",0,1,N/A
751555,"January 15, 2017",Pennsylvania,"Warriors Mark","Scotia Range Rd",0,1,N/A
751835,"January 15, 2017",Louisiana,Shreveport,"7100 block of W Canal Blvd",0,1,N/A
747630,"January 10, 2017",Louisiana,Baker,"Shilo Dr",0,1,N/A
747595,"January 7, 2017",Ohio,"Bay Village","Osborn Rd",0,2,N/A
748295,"January 7, 2017",Ohio,"Bay Village",N/A,0,2,N/A
743148,"January 4, 2017","North Carolina",Waxhaw,"Bigham Rd",0,1,N/A
740862,"January 2, 2017",Texas,Lamesa,"1600 Block of North 8th Street",0,1,N/A
739310,"December 31, 2016",Kentucky,Louisville,"2300 block of Griffiths Avenue",0,1,N/A
740172,"December 31, 2016",Michigan,Detroit,"13000 block of Kilbourne",0,1,N/A
739481,"December 31, 2016",Louisiana,"West Monroe","Green Rd",0,1,N/A
738336,"December 29, 2016",Texas,Lufkin,"500 block of FM 843",0,1,N/A
733366,"December 23, 2016",Massachusetts,"South Yarmouth","Captain Daniel Road",0,1,N/A
736119,"December 22, 2016",Missouri,Owensville,"1500 block of State Hwy Y",0,1,N/A
730310,"December 19, 2016",Louisiana,Coushatta,"11000 block of US Highway 71",0,1,N/A
729294,"December 19, 2016",Arizona,Tucson,"1900 block of West Greenleaf Drive",0,1,N/A
728764,"December 18, 2016",Ohio,Columbus,"1300 block of Cole Street",0,1,N/A
727935,"December 17, 2016",Illinois,Chicago,"5900 block of West Rice",0,1,N/A
728483,"December 17, 2016",California,Oceanside,"400 block of Vandegrift Boulevard",0,1,N/A
727258,"December 15, 2016",Ohio,Piqua,"500 block of Gordon Street",0,1,N/A
723190,"December 9, 2016",Oklahoma,Eufaula,N/A,0,1,N/A
719606,"December 5, 2016","North Dakota",Williston,N/A,0,1,N/A
710525,"November 25, 2016",Montana,Billings,"308 6th Avenue North",0,2,N/A
709481,"November 24, 2016",Pennsylvania,Philadelphia,"3500 N 9th Street",0,1,N/A
707510,"November 22, 2016",Ohio,Columbus,"200 block of Dana Avenue",0,1,N/A
707546,"November 21, 2016",Florida,Pensacola,"49th Avenue",0,1,N/A
702580,"November 16, 2016",Mississippi,Columbia,N/A,0,1,N/A
701425,"November 15, 2016",Louisiana,"Baton Rouge","North Foster Drive",0,1,N/A
701462,"November 15, 2016",Michigan,"Alcona (county)",N/A,0,1,N/A
699417,"November 13, 2016",Indiana,Indianapolis,"1606 E 44th St",0,2,N/A
697349,"November 10, 2016","North Carolina","Bessemer City","200 block of New Moon Lane",0,1,N/A
700815,"November 10, 2016",Wisconsin,Antigo,N/A,0,1,N/A
696459,"November 8, 2016",Alabama,"Birmingham (Hoover)","3267 Warringwood Drive",0,1,N/A
694358,"November 6, 2016",Missouri,"Kansas City","1700 block of Concord Court",0,2,N/A
694972,"November 6, 2016","North Dakota",Bismarck,"4000 Block of Trenton Drive",0,1,N/A
693466,"November 5, 2016",Georgia,Jonesboro,"10000 block of Fitzgerald Road",0,1,N/A
693758,"November 5, 2016",Louisiana,"New Orleans","1400 block of Independence Street.",0,1,N/A
692266,"November 2, 2016",Oklahoma,"Oklahoma City (Del City)","2300 block of Mansfield Ave",0,1,N/A
689745,"October 31, 2016",Michigan,Clare,"503 Schoolcrest Avenue",0,2,N/A
689678,"October 31, 2016",Oregon,"Sweet Home","1500 block of 47th Ave",0,2,N/A
688959,"October 29, 2016","North Carolina",Lincolnton,"3346 Loop Rd",0,1,N/A
688152,"October 28, 2016",Alabama,Birmingham,"4700 block of Second Ave S",0,1,N/A
682017,"October 22, 2016",Ohio,"Cincinnati (Price Hill)","4700 block of Guerley Road",0,1,N/A
678675,"October 17, 2016",Arizona,Tucson,"6700 block of West Copperwood Way",0,1,N/A
678444,"October 17, 2016",Indiana,Elkhart,"311 East Carlton Avenue",0,2,N/A
678144,"October 16, 2016",California,"Suisun City","1000 block of Canary Court",0,1,N/A
677475,"October 16, 2016",Nevada,"Las Vegas","4200 block of Studio Street",0,1,N/A
677810,"October 16, 2016","North Dakota",Abercrombie,N/A,0,1,N/A
681369,"October 15, 2016",Connecticut,Enfield,"Ecology Drive",0,1,N/A
675449,"October 13, 2016",Michigan,"Twin Lake","300 block of East Calumet",0,1,N/A
672230,"October 8, 2016",California,Petaluma,"Reynolds Drive",0,1,N/A
669617,"October 4, 2016",Virginia,Altavista,"4873 Marysville Rd",0,1,N/A
668784,"October 3, 2016",Texas,"Fort Worth","1416 Meadowlane Terrace",0,1,N/A
669043,"October 3, 2016",Florida,Jacksonville,"7915 Baymeadows Circle East",0,1,N/A
669115,"October 2, 2016",Pennsylvania,Indiana,"Airport Road",0,1,N/A
666304,"September 29, 2016",Missouri,"Saint Joseph","3400 block of South 16th Street",0,1,N/A
664848,"September 27, 2016",Indiana,"Etna Green","9900 block of W 575 N",0,1,N/A
663557,"September 25, 2016",Mississippi,Mccomb,"Highway 98 East",0,1,N/A
665815,"September 25, 2016",Louisiana,Harvey,"Destrehan Avenue and River Road",0,1,N/A
663026,"September 25, 2016",Tennessee,"Nashville (Donelson)","209 Blue Hills Drive",0,1,N/A
660138,"September 21, 2016",Wisconsin,Milwaukee,"2700 block of N. 20th Street",0,1,N/A
654661,"September 13, 2016",Louisiana,"Gretna (Terrytown)","2148 Esplanade Place",0,1,N/A
653827,"September 12, 2016",Texas,"Fort Worth","1200 block of Susan Avenue",0,1,N/A
652863,"September 11, 2016",Georgia,Decatur,"3569 Larkspur Terrace",0,1,N/A
652202,"September 10, 2016",Missouri,"Saint Louis","2800 block of Stoddard St",0,1,N/A
649534,"September 6, 2016",Texas,Terrell,"200 Bowser Cir",0,1,N/A
651638,"September 6, 2016",Mississippi,Tupelo,"County Roads 1680 and 3571",0,2,N/A
649615,"September 6, 2016",Tennessee,Louisville,"161 Manor Way",0,1,N/A
648831,"September 5, 2016",Utah,Logan,"454 N 400 E",0,1,N/A
647097,"September 2, 2016",Florida,Pensacola,"700 Truman Avenue",0,1,N/A
645796,"September 1, 2016","South Carolina",Columbia,"228 Meredith Square",1,2,N/A
644234,"August 31, 2016",Massachusetts,Abington,"159 Linwood Street",0,1,N/A
644766,"August 31, 2016",Arizona,Phoenix,"4013 W Yucca St",0,1,N/A
643219,"August 30, 2016",Tennessee,Nashville,"644 Glastonbury Rd",0,1,N/A
642118,"August 28, 2016",Georgia,Atlanta,"900 New Town Cir SE",0,3,N/A
641398,"August 28, 2016",Nevada,"Las Vegas","4800 block of White Aspen Ave",0,1,N/A
638663,"August 25, 2016",Kansas,Lawrence,"500 block of Wisconsin Street",0,1,N/A
633069,"August 18, 2016",Illinois,Harvey,"100 block of East 146th Street",0,1,N/A
628203,"August 12, 2016",Texas,"Corpus Christi","4300 block of Leopard Street",0,1,N/A
627312,"August 11, 2016",Kentucky,Louisville,"1200 block of Brashear Dr",0,1,N/A
626722,"August 8, 2016","North Carolina","Roanoke Rapids","1800 block of Roanoke Avenue",0,1,N/A
625186,"August 7, 2016",Texas,Texarkana,"300 block of Breckenridge Street",0,1,N/A
620906,"August 3, 2016",Arkansas,Lonoke,"100 block of Highridge Drive",0,1,N/A
619891,"August 2, 2016","South Carolina",Coward,"4312 Circle Drive",1,1,N/A
618859,"August 1, 2016","South Carolina",Greenville,"Hillside Circle",0,1,N/A
619418,"August 1, 2016",Maryland,Randallstown,"50 block of Sulky Ct",1,1,N/A
618126,"July 31, 2016",Pennsylvania,Philadelphia,"1300 block of E. Rittenhouse Street",0,1,N/A
779793,"July 29, 2016",Wyoming,Cody,"1192 Sheridan Avenue",0,3,N/A
615663,"July 28, 2016",Texas,Alvin,"4000 block of East Texas 6",0,1,N/A
613714,"July 25, 2016","New York",Dunkirk,"544 South Roberts Road",0,1,N/A
611188,"July 24, 2016",Mississippi,Meridian,"107 71st Pl",0,1,N/A
608559,"July 20, 2016",Texas,"Texas City",N/A,0,1,N/A
605469,"July 17, 2016",Michigan,Detroit,"6000 block of Crane Street",0,1,N/A
601692,"July 11, 2016",Washington,Seattle,"7060 E Marginal Way S",0,1,N/A
599799,"July 10, 2016","North Carolina",Greenville,"503-B Battle Street",0,1,N/A
598592,"July 8, 2016",Virginia,Norfolk,"Holt Street",0,1,N/A
595694,"July 4, 2016",Oklahoma,Tulsa,"1875 S. Boulder Ave",0,2,N/A
587988,"June 25, 2016",Ohio,Cleveland,"3578 W 120th Street",0,1,N/A
590664,"June 24, 2016",Arizona,Williams,"233 North Grand Canyon Boulevard",0,1,N/A
583819,"June 19, 2016",Arkansas,"Cotton Plant",N/A,0,1,N/A
583907,"June 17, 2016",Arkansas,Texarkana,"6000 block of Summerwood Lane",0,1,N/A
575987,"June 9, 2016",Tennessee,Memphis,"500 block of Jacklyn Avenue",0,1,N/A
574549,"June 8, 2016",Georgia,Augusta,"3600 block of Old McDuffie Road",0,1,N/A
575412,"June 7, 2016",Tennessee,Lawrenceburg,N/A,0,1,N/A
574533,"June 7, 2016",Kansas,Wichita,"700 block of S Fountain",0,1,N/A
639268,"June 7, 2016",Michigan,Redford,"Winston Street",0,1,N/A
575039,"June 7, 2016",Michigan,"Redford Twp (Redford Charter Township)","15000 block of Winston",0,1,N/A
574806,"June 7, 2016",Oregon,Glide,N/A,0,1,N/A
573238,"June 5, 2016",Missouri,Florissant,"4200 block of Cloverfield Trail",0,1,N/A
567793,"May 29, 2016",Ohio,Sandusky,"219 Center Street",0,1,N/A
566159,"May 26, 2016",Georgia,Atlanta,"500 Park Valley Dr NW",0,2,N/A
565148,"May 24, 2016","South Carolina",Bennettsville,"Mill Street",0,1,N/A
563088,"May 21, 2016",Colorado,Denver,"1800 block of West Mississippi Avenue",0,1,N/A
561032,"May 17, 2016",Texas,Beaumont,"Pipkin Street",0,1,N/A
559313,"May 14, 2016",Louisiana,"Baton Rouge","4000 block of Denham Street",0,1,N/A
558314,"May 11, 2016","South Carolina",Columbia,"4300 block of Mellowood Dr",0,1,N/A
556953,"May 10, 2016",Georgia,Decatur,"3841 Kensington Road",0,3,N/A
556020,"May 8, 2016",Maryland,Baltimore,"400 block of North Bend Road",0,1,N/A
555139,"May 8, 2016",Michigan,Detroit,"17600 block of Faust",0,1,N/A
554436,"May 7, 2016",Tennessee,Smyrna,"4000 block of Snowbird Drive",0,1,N/A
550312,"April 29, 2016",Georgia,Augusta,"3904  Wrightsboro Road",0,1,N/A
550469,"April 29, 2016",Georgia,Savannah,"12000 block of Middleground Road",0,1,N/A
550462,"April 29, 2016",Tennessee,Lebanon,"300 block of Dandelion Drive",0,1,N/A
550011,"April 28, 2016","New Mexico","Rio Rancho","21st Street",0,1,N/A
550355,"April 27, 2016",Nebraska,Omaha,"7441 N. 34th Street",0,1,N/A
549629,"April 27, 2016",Arizona,Tucson,"Campbell Ave. and Bilby Road",0,1,N/A
549794,"April 27, 2016",Michigan,"Gladwin (county)",N/A,0,1,N/A
1559915,"April 24, 2016",Wisconsin,"Taylor (county)",N/A,0,2,N/A
546174,"April 22, 2016",Texas,Arlington,"4200 block of Troy Lane",0,1,N/A
544698,"April 20, 2016",Nevada,"Las Vegas","Spring Mountain Road and Decatur Boulevard",0,1,N/A
542824,"April 17, 2016",California,Lodi,"400 block of North Church Street",0,1,N/A
541858,"April 16, 2016",Missouri,"Saint Louis","5400 block of Oriole Ave",0,1,N/A
539758,"April 13, 2016","New Jersey",Pleasantville,"First block of South Franklin Boulevard",0,1,N/A
539635,"April 13, 2016",Mississippi,Jackson,"1850 Chadwick Dr",0,1,N/A
537687,"April 9, 2016",Ohio,Youngstown,"355 East Boston Avenue",0,1,N/A
536422,"April 7, 2016",Pennsylvania,Philadelphia,"1500 block of South 32nd Street",0,1,N/A
535999,"April 7, 2016",Michigan,Detroit,"3900 block of West Vernor Highway",0,1,N/A
534962,"April 4, 2016","North Carolina",Rutherfordton,"Hope Drive",0,1,N/A
534964,"April 3, 2016",Florida,"Lehigh Acres","4204 25th St SW",0,1,N/A
531410,"March 26, 2016",Idaho,Rigby,"330 W. First South",0,1,N/A
528436,"March 25, 2016",Tennessee,Memphis,"3400 block of Winchester",0,1,N/A
528942,"March 25, 2016",Texas,"San Angelo","5751 Green Hill Road",0,1,N/A
528389,"March 24, 2016",Alabama,Birmingham,"7700 block of 2nd Avenue South",0,1,N/A
525756,"March 21, 2016",Georgia,Lithonia,"2859 Panola Road",0,1,N/A
521496,"March 12, 2016",Georgia,Lawrenceville,"Cannonball Court",0,1,N/A
521176,"March 12, 2016",Florida,"Fort Mc Coy (Fort McCoy)","1501 NE 231 Avenue",0,6,N/A
520576,"March 10, 2016",Wyoming,Cheyenne,"5000 Ogallala Place",0,1,N/A
519347,"March 8, 2016",Ohio,Sandusky,"1500 block of Columbus Ave",0,1,N/A
518617,"March 8, 2016",Florida,Palatka,"Florida 20 and Rowland Ave",0,1,N/A
517940,"March 7, 2016",California,Sacramento,"7600 block of Countryfield Drive",0,1,N/A
515871,"March 3, 2016",Kentucky,"Hickory (Viola)","Kentucky 408 East",0,1,N/A
513903,"February 29, 2016","New Jersey",Paterson,"43 Rosa Parks Boulevard",0,1,N/A
513948,"February 29, 2016","South Carolina",Spartanburg,"340 Rowe St.",0,1,N/A
513745,"February 28, 2016",Virginia,Portsmouth,"4200 block of Moregate Lane",0,1,N/A
513743,"February 28, 2016",Virginia,Portsmouth,"700 block of Lancer Drive",0,1,N/A
511887,"February 23, 2016",Florida,Sanford,N/A,0,1,N/A
518022,"February 20, 2016",Michigan,"Grand Rapids (Kentwood)","5745 East Grove Drive SE",0,1,N/A
506753,"February 17, 2016",Virginia,Suffolk,"200 block of Jonathans Way",0,1,N/A
505220,"February 14, 2016","North Carolina",Knightdale,"200 block of Colchester Drive",0,1,N/A
504259,"February 12, 2016",Kentucky,Louisville,"500 block of West Evelyn Avenue",0,1,N/A
502072,"February 8, 2016",Georgia,"Walton (county)",N/A,0,1,N/A
501529,"February 7, 2016",Ohio,Dayton,"1200 block of Rosedale Drive",0,1,N/A
501028,"February 6, 2016",Texas,Forney,"17437 Adams Trail",0,1,N/A
