Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Age
1264802,"November 24, 2018",Oregon,Harrisburg,,1,0,,Child
1260953,"November 22, 2018",Georgia,Savannah,900 block of E 35th St,1,0,,Child
1258320,"November 18, 2018",Texas,Dallas,9600 block of Beckleycrest Ave,1,0,,Child
1259582,"November 17, 2018",Arkansas,Lamar,Cabin Creek Ave,1,0,,Child
1256271,"November 15, 2018",Georgia,Jonesboro,300 block of Blackhawk Tr,1,0,,Child
1256230,"November 14, 2018",Alabama,Collegeville,31st St N,1,0,,Child
1251637,"November 8, 2018",Arkansas,Camden,1516 Copeland St,1,0,,Child
1248514,"November 6, 2018",Missouri,Clinton,500 block of South 11 St. Terrace,1,0,,Child
1247546,"November 4, 2018",Alabama,Prattville,100 block of Laurel Hill Drive,1,0,,Child
1247542,"November 4, 2018",Oregon,Baker City,Birch St,1,0,,Child
1245249,"October 21, 2018",Colorado,Colorado Springs,1500 block of Hartford St,1,0,,Child
1238134,"October 21, 2018",Tennessee,Saint Joseph,3825 US-43,1,0,,Child
1228092,"October 8, 2018",Virginia,Henrico (Highland Springs),203 S Holly Ave,1,0,,Child
1228329,"October 6, 2018",Georgia,Lavonia (Gumlog),Rue Fleur de lis,1,0,,Child
1226148,"October 5, 2018",Ohio,Cincinnati (Mount Healthy),7840 Clovernook Avenue,1,0,,Child
1226144,"September 30, 2018",Tennessee,Memphis,800 block of N Highland St,1,1,,Child
1219905,"September 27, 2018",Texas,Rusk,FM 1209,1,0,,Child
1217275,"September 24, 2018",South Carolina,Warrenville,1100 block of Oxpens Rd,1,0,,Child
1215761,"September 22, 2018",Arkansas,Little Rock,5207 Wycliffe Dr,1,0,,Child
1211994,"September 17, 2018",Louisiana,Livingston,18000 block of Murphy Estate Ln,1,0,,Child
1203498,"September 4, 2018",Kentucky,Smiths Grove,223 Buck Creek Rd,1,0,,Child
1203994,"September 4, 2018",Indiana,Gary,1700 block of Polk St,1,0,,Child
1200408,"August 31, 2018",Kentucky,Totz,63 Totz Loop,1,0,,Child
1200749,"August 28, 2018",Maryland,Halethorpe (Lansdowne),3100 block of Bero Rd,1,0,,Child
1197105,"August 26, 2018",Illinois,Kankakee,,1,0,,Child
1189258,"August 17, 2018",Louisiana,West Monroe,Philpot Rd,1,0,,Child
1187669,"August 15, 2018",Kentucky,Louisville,1708 S 32nd St,1,0,,Child
1182592,"August 8, 2018",Tennessee,La Follette (LaFollette),2221 Jacksboro Pike,1,0,,Child
1182786,"August 4, 2018",Tennessee,Big Rock,400 block of Highway 120,1,0,,Child
1173707,"July 27, 2018",Alaska,Anchorage,900 block of Chugach Way,1,0,,Child
1171496,"July 24, 2018",Maine,Oakland,19 Church St,1,0,,Child
1167931,"July 20, 2018",California,San Bernardino (Muscoy),2700 block of Duffy St,1,0,,Child
1163406,"July 13, 2018",Indiana,Salem,5000 block of S PD Baker Rd,1,0,,Child
1161078,"July 10, 2018",Texas,Hockley,31703 Dunham Lake Dr,1,0,,Child
1159278,"July 8, 2018",Texas,Houston,8405 Knox St,1,0,,Child
1158586,"July 7, 2018",Georgia,Augusta,3100 block of Skinner Mill Rd,1,0,,Child
1159025,"July 7, 2018",California,Fresno,382 W Audubon Drive,1,0,,Child
1157671,"July 5, 2018",Louisiana,Chalmette,500 block of Pierre St,1,0,,Child
1155641,"July 2, 2018",Missouri,Hartville,Abrams Rd,1,0,,Child
1150235,"June 26, 2018",Missouri,Monett,500 block of Pleasant Dr,1,0,,Child
1148883,"June 23, 2018",Louisiana,Oakdale,Prater St,1,0,,Child
1139610,"June 12, 2018",Missouri,Saint Joseph,1909 S 12th St,1,0,,Child
1135299,"June 7, 2018",Mississippi,Greenville,,1,0,,Child
1133961,"June 5, 2018",Kentucky,Elizabethtown,43 West Airview Dr,1,0,,Child
1129050,"May 30, 2018",Nevada,Las Vegas,3975 North Nellis Blvd,1,0,,Child
1126217,"May 26, 2018",Utah,Salt Lake City (West Valley City),2700 S Fair Isle Ln,1,0,,Child
1122852,"May 22, 2018",Virginia,Louisa,Bakers Branch Rd,1,0,,Child
1122946,"May 22, 2018",Virginia,Roanoke,3441 Bennett Dr,1,0,,Child
1117434,"May 16, 2018",Minnesota,Minneapolis (Plymouth),6000 block of Shenandoah Ln,1,0,,Child
1110096,"May 7, 2018",Virginia,Richmond,200 block of N Laburnum Ave,1,0,,Child
1108431,"May 4, 2018",South Carolina,Walterboro,Robinson Rd,1,0,,Child
1096402,"April 20, 2018",Ohio,Wickliffe,28611 Euclid Avenue,1,0,,Child
1081894,"March 31, 2018",Missouri,Saint Louis,3100 block of California Ave,1,0,,Child
1081623,"March 25, 2018",Alaska,Barrow (Utqiagvik),,1,0,,Child
1075597,"March 21, 2018",Texas,Martinsville,TX 7,1,0,,Child
1068073,"March 12, 2018",Alabama,Mobile,8070 Domain St,1,0,,Child
1068710,"March 12, 2018",Alabama,Huntsville,2120 Sparkman Dr NW,1,1,,Child
1066577,"March 10, 2018",Wisconsin,Milwaukee,4500 block of N 38th St,1,0,,Child
1062802,"March 2, 2018",Colorado,Arboles,,1,0,,Child
1053272,"February 20, 2018",Alabama,Moulton,Pinhook Rd,1,0,,Child
1045450,"February 8, 2018",Alabama,Talladega,,1,0,,Child
1037937,"January 28, 2018",Texas,Houston,1400 block of W Gulf Bank Rd,1,0,,Child
1037226,"January 27, 2018",Texas,Texas City,2800 block of Lynn Cir,1,0,,Child
1036936,"January 26, 2018",Florida,Marianna,Townhouse Rd,1,0,,Child
1035148,"January 24, 2018",Texas,Fort Worth,3900 block of Lawnwood St,1,0,,Child
1031762,"January 20, 2018",California,Compton,2876 W Alondra Blvd,1,0,,Child
1018902,"January 1, 2018",Alabama,Bessemer (Concord),6400 block of William Dr,1,0,,Child
1015791,"December 28, 2017",Alabama,Brierfield,12772 Montevallo Rd,1,0,,Child
1013165,"December 22, 2017",Maryland,Aquasco,15500 block of St Phillips Rd,1,0,,Child
1002553,"December 6, 2017",Michigan,Detroit,11000 block of Rossiter St,1,0,,Child
1001469,"December 5, 2017",Alaska,Anchorage,5700 block of Rocky Mountain Ct,1,0,,Child
1007196,"November 18, 2017",Texas,Concepcion,9000 block of CR 245,1,0,,Child
985018,"November 10, 2017",Tennessee,Memphis,3527 S Mendenhall Rd,1,0,,Child
984476,"November 9, 2017",Pennsylvania,Philadelphia,200 block of W Godfrey,1,0,,Child
979099,"November 2, 2017",Louisiana,Arnaudville,1000 block of Kennedy Drive,1,0,,Child
964421,"October 20, 2017",New York,Rochester,Walnut St,1,0,,Child
962272,"October 17, 2017",South Carolina,Warrenville,Beckham Rd,1,0,,Child
955372,"October 8, 2017",North Carolina,Elizabeth City,S Desert Rd,1,0,,Child
955387,"October 6, 2017",Arkansas,Helena,300 block of Dinan St,1,0,,Child
950769,"October 3, 2017",Florida,Orlando,222 Neighborhood Market Rd,1,0,,Child
951109,"October 2, 2017",Mississippi,Falkner,,1,0,,Child
946160,"October 1, 2017",Georgia,Augusta,2300 Block of Barton Chapel Rd,1,0,,Child
950568,"October 1, 2017",South Carolina,Bowman,,1,0,,Child
946162,"September 30, 2017",Texas,Cleveland (Plum Grove),CR 3560,1,0,,Child
945681,"September 28, 2017",Texas,Tornillo,19000 block of Highland,1,0,,Child
944278,"September 28, 2017",Ohio,Cleveland (Parma),6600 block of Brownfield Dr,1,0,,Child
940196,"September 23, 2017",Missouri,Saint Louis,5400 block of Arlington Ave,1,0,,Child
940191,"September 23, 2017",Missouri,Salem,CR 621,1,0,,Child
939451,"September 22, 2017",Kansas,Lawrence,606 N Michigan St,1,0,,Child
933616,"September 15, 2017",South Carolina,Hartsville,Folly Rd,1,0,,Child
938221,"September 14, 2017",Florida,Tampa,,1,0,,Child
930433,"September 10, 2017",Ohio,Madison,3800 block of Wade Rd,1,0,,Child
928127,"September 6, 2017",South Carolina,Columbia,2400 block of Truax Ln,2,0,,Child
926101,"September 3, 2017",Mississippi,Horn Lake,Carroll Cove West,1,0,,Child
925955,"September 2, 2017",Texas,Haltom City,3500 block of Parker Rd E,1,0,,Child
924438,"August 30, 2017",Mississippi,Cleveland,1700 block of South Chrisman Avenue,1,0,,Child
922726,"August 28, 2017",Maine,Scarborough,17 Milliken St,1,0,,Child
922006,"August 28, 2017",Texas,Scurry,9500 block of Timber Trail,1,0,,Child
917373,"August 21, 2017",New York,Syracuse,107 Hartson St,1,0,,Child
917003,"August 20, 2017",Tennessee,Memphis,1000 block of Parkland Road,1,0,,Child
917297,"August 20, 2017",Missouri,Saint Joseph,2600 Mary St,1,0,,Child
916765,"August 19, 2017",Tennessee,Memphis,1400 block of Hickory Way,1,0,,Child
915868,"August 16, 2017",Alaska,Togiak,,1,0,,Child
909511,"August 9, 2017",Pennsylvania,West Mifflin,108 Dover Ln,1,0,,Child
907522,"August 6, 2017",Missouri,Kansas City,9600 block of Lydia Avenue,1,0,,Child
906890,"August 5, 2017",Indiana,Crown Point,7700 block of E 120th Ave,1,0,,Child
903654,"August 1, 2017",Nevada,Las Vegas,9500 block of Chandler Springs Ave,1,0,,Child
903883,"August 1, 2017",Montana,Helena,246 Hope Road,1,0,,Child
902444,"July 31, 2017",Kentucky,Louisville,6509 Huff Lane,1,0,,Child
902866,"July 31, 2017",South Carolina,Lancaster,509 E Dunlap St,1,0,,Child
901872,"July 30, 2017",Florida,Tampa,1020 E Hannah Ave,1,0,,Child
902860,"July 29, 2017",Missouri,Miller,,1,0,,Child
888541,"July 12, 2017",Wisconsin,Racine,1800 block of Howe St,1,0,,Child
882610,"July 4, 2017",Mississippi,Louisville,4000 block of Highpoint Weir Road,1,0,,Child
882382,"July 4, 2017",Georgia,Atlanta,2591 Etheridge Dr NW,1,0,,Child
880308,"July 1, 2017",Mississippi,Jackson,3720 Cromwell Street,1,0,,Child
881463,"July 1, 2017",Georgia,Cordele,Culpepper Rd,1,0,,Child
876460,"June 26, 2017",Indiana,Indianapolis,7100 block of Warrior Trail,1,0,,Child
885192,"June 25, 2017",Arkansas,El Dorado,,1,0,,Child
871480,"June 20, 2017",Michigan,Clinton,24204 Lotus Dr,1,0,,Child
872986,"June 20, 2017",Arkansas,Danville,Belleville Ridge Road,1,0,,Child
870623,"June 18, 2017",Pennsylvania,Saylorsburg,500 block of Ash Lane,1,0,,Child
868760,"June 16, 2017",South Carolina,Spartanburg,Whitener Avenue,1,0,,Child
864644,"June 10, 2017",Indiana,Hobart,100 block of E 10th Ave,1,0,,Child
867772,"June 8, 2017",Mississippi,Monticello,88 Mt Olive Rd,1,0,,Child
861353,"June 6, 2017",Tennessee,Nashville,766 Lewis Street,1,0,,Child
858937,"June 3, 2017",Pennsylvania,Chester,2902 Bethel Road,1,0,,Child
860513,"May 26, 2017",Arkansas,West Helena,257 N Baringo St,1,0,,Child
848870,"May 21, 2017",Kentucky,Louisville,2100 block of W Madison St,1,0,,Child
844783,"May 15, 2017",Virginia,Locust Grove,10438 Cecelia Lane,1,0,,Child
846172,"May 15, 2017",Virginia,Locust Grove,Mine Run Rd,1,0,,Child
841957,"May 12, 2017",South Carolina,Starr,500 block of  Agnew Road,1,0,,Child
840898,"May 11, 2017",Indiana,East Chicago,3500 block of Guthrie St,1,0,,Child
840781,"May 10, 2017",Georgia,Winder,2500 block of Avalon Cir,1,0,,Child
832658,"April 30, 2017",Virginia,Henrico,1600 block of Henrico Arms Place,1,0,,Child
827611,"April 23, 2017",Mississippi,Vicksburg,2004 Ford St,1,0,,Child
818990,"April 13, 2017",Texas,Katy,21323 Finbury Oaks Lane,1,0,,Child
814815,"April 7, 2017",Illinois,Pekin,1802 Victoria Drive,1,0,,Child
809917,"April 2, 2017",Texas,Corpus Christi,1000 block of Vaky St,1,0,,Child
804472,"March 26, 2017",Oklahoma,Ochelata,North 3950 Road,1,0,,Child
803063,"March 25, 2017",North Carolina,High Point,1301 Filbert Place,1,0,,Child
801668,"March 23, 2017",Texas,Whitney,200 block of FM 1534,1,0,,Child
799257,"March 21, 2017",Kentucky,Mount Olivet,4214 Pinhook Road,1,0,,Child
798770,"March 20, 2017",Arizona,Phoenix,3428 W Rosewood Ave,1,0,,Child
799720,"March 19, 2017",South Dakota,Charles Mix (county),,1,0,,Child
797012,"March 18, 2017",New Jersey,Newark,878 S 19th St,1,0,,Child
792908,"March 12, 2017",Pennsylvania,Pittsburgh (Mount Washington),714 Southern Ave,1,0,,Child
784770,"February 27, 2017",Arkansas,Beebe,South Cypress Street,1,0,,Child
773537,"February 13, 2017",Missouri,Saint Louis (Jennings),Minnie Ave,1,0,,Child
768791,"February 6, 2017",Georgia,Fort Valley,1103 E Church St,1,0,,Child
767420,"February 4, 2017",Florida,Jacksonville,700 N Lincoln St,1,1,,Child
766984,"February 3, 2017",Massachusetts,Dudley,,1,0,,Child
766304,"February 2, 2017",South Carolina,Myrtle Beach,Afton Court,1,0,,Child
765675,"February 1, 2017",New Mexico,Carlsbad,900 block of Lamont Street,1,0,,Child
757042,"January 20, 2017",Florida,Auburndale,100 block of Lakeside Hills Loop,1,0,,Child
750092,"January 13, 2017",Missouri,Carthage,1054 James Street,1,0,,Child
749058,"January 11, 2017",California,Chowchilla,205 Alameda Avenue,1,0,,Child
745768,"January 8, 2017",Tennessee,Cedar Hill,6110 Smith Road,1,0,,Child
744789,"January 6, 2017",Tennessee,Jackson,220 Vann Dr,1,0,,Child
741697,"January 3, 2017",North Carolina,Pinetown,334 Main Street,1,0,,Child
739459,"January 1, 2017",Alabama,Athens,16931 Buckskin Drive,1,0,,Child
738903,"December 31, 2016",Indiana,Indianapolis,4006 Newburgh Dr,1,0,,Child
755970,"December 31, 2016",New Jersey,Stratford,Union Ave,1,0,,Child
739234,"December 30, 2016",Mississippi,Meridian,803 29th St,1,0,,Child
735148,"December 26, 2016",South Carolina,Andrews,1358 Mount Pleasant Dr,1,0,,Child
733417,"December 24, 2016",Louisiana,Plaquemine,,1,0,,Child
732260,"December 23, 2016",Ohio,Cleveland,3811 Library Avenue,1,0,,Child
731281,"December 21, 2016",Arkansas,Little Rock,2510 Romine Road,1,0,,Child
730788,"December 21, 2016",Ohio,Columbus,2700 block of Noe Bixby,1,0,,Child
722662,"December 9, 2016",Florida,Pensacola,2200 block of Brookpark Road,1,0,,Child
718272,"December 4, 2016",Ohio,Toledo,2400 block of Seaman Street,1,0,,Child
708516,"November 23, 2016",West Virginia,Troy,Highway 47 West,1,0,,Child
707836,"November 13, 2016",Colorado,Fairplay,,1,0,,Child
699346,"November 13, 2016",Michigan,Ypsilanti,212 Stevens Drive,1,0,,Child
699070,"November 12, 2016",Colorado,Grand Junction (Fruitvale),3060 Sandpiper Avenue,1,0,,Child
693186,"November 4, 2016",Kansas,Kansas City,7569 State Avenue,1,0,,Child
688311,"October 29, 2016",Ohio,Toledo,123 Rockingham Street,1,0,,Child
686371,"October 27, 2016",Missouri,Kansas City,18th and Topping,1,0,,Child
680890,"October 20, 2016",California,Stockton,8926 Ledgewood Avenue,1,0,,Child
674971,"October 13, 2016",Illinois,Waukegan,1100 block of Greenfield Avenue,1,0,,Child
667264,"October 1, 2016",Georgia,Mcdonough,961 King Mill Road,1,0,,Child
666897,"September 30, 2016",Wisconsin,Milwaukee,2100 block of North 15th Street,1,0,,Child
664945,"September 28, 2016",Arizona,Avondale,525 E Harrison Dr,1,0,,Child
658161,"September 18, 2016",Florida,West Palm Beach,1200 block of W 32nd St,1,0,,Child
657926,"September 18, 2016",Florida,Tampa,6727 S. Lois Ave.,1,0,,Child
653299,"September 12, 2016",Pennsylvania,Quakertown,2100 block of Kumry Road,1,0,,Child
653183,"September 11, 2016",Kentucky,Louisville,1600 block of Brashear Drive,1,0,,Child
645796,"September 1, 2016",South Carolina,Columbia,228 Meredith Square,1,2,,Child
638622,"August 25, 2016",Tennessee,Parrottsville,1496 Shenandoah Way,1,0,,Child
633039,"August 18, 2016",Montana,Belgrade,1005 Cardinal Dr,1,0,,Child
631060,"August 15, 2016",Mississippi,Byhalia,95 Rebecca Drive,1,0,,Child
631695,"August 14, 2016",Iowa,Garner,2194 Sioux Ave,1,0,,Child
629096,"August 13, 2016",Virginia,Danville,800 block of Edmonds Street,1,0,,Child
624733,"August 8, 2016",Tennessee,Hendersonville,118 Shady View Drive,1,0,,Child
624874,"August 6, 2016",Idaho,Weiser,Macomb Road,1,0,,Child
620217,"August 2, 2016",Louisiana,Marrero,2000 block of Fernando Court,1,0,,Child
618188,"July 31, 2016",Texas,Houston,300 block of De Haven St,1,0,,Child
613826,"July 26, 2016",Texas,Houston,9700 block of Shady Tree Ln,1,0,,Child
609669,"July 20, 2016",Georgia,Macon,113 Horseshoe Bend,1,0,,Child
606175,"July 18, 2016",South Carolina,Gaston,2400 block of Glenn Road,1,0,,Child
604190,"July 16, 2016",Ohio,Cincinnati,6200 block of Chandler Street,1,0,,Child
603424,"July 14, 2016",Alabama,Leighton,1500 block of Hwy 157,1,0,,Child
603253,"July 14, 2016",Colorado,Steamboat Springs,,1,0,,Child
601037,"July 11, 2016",Texas,Avinger,Monica Dr,1,0,,Child
598141,"July 8, 2016",Michigan,Alma,Penrith Avenue,1,0,,Child
596221,"July 3, 2016",Kentucky,Lowmansville,July Drive,1,0,,Child
596989,"July 2, 2016",California,Lemoore,800 block of Dogwood Avenue,1,0,,Child
593165,"July 1, 2016",Tennessee,Clarksville,874 Samantha Lane,1,0,,Child
588009,"June 25, 2016",New Jersey,East Orange,112 Norman Street,1,0,,Child
586609,"June 23, 2016",Pennsylvania,Philadelphia,1800 block of N 20th Street,1,0,,Child
586692,"June 20, 2016",Colorado,Pagosa Springs,,1,0,,Child
583179,"June 17, 2016",Iowa,Elgin,210 Main St,1,0,,Child
566171,"May 26, 2016",Virginia,Roanoke,2000 block of Carroll Avenue NW,1,0,,Child
563086,"May 21, 2016",Louisiana,La Place (Laplace),19 Country Club Dr,1,0,,Child
563091,"May 20, 2016",Illinois,Barry,186 E 2700th St,1,0,,Child
563093,"May 20, 2016",Alabama,Horton,Welcome Home Church Road,1,0,,Child
557852,"May 12, 2016",Ohio,Hilliard,5100 block of Scioto Darby Road,1,0,,Child
556993,"May 10, 2016",Michigan,Detroit,19700 block of Oakfield Street,1,0,,Child
551746,"May 1, 2016",Indiana,Indianapolis,Gale and Vermont,1,0,,Child
548527,"April 26, 2016",Georgia,Dallas,Camp Circle and Dallas Acworth Highway,1,0,,Child
548577,"April 26, 2016",Wisconsin,Milwaukee,WI-175 and W Vliet St,1,0,,Child
546407,"April 22, 2016",Louisiana,Natchitoches,600 block of Sabine Alley,1,0,,Child
545007,"April 21, 2016",Missouri,Kansas City,2600 block of Lawn Avenue,1,0,,Child
544535,"April 20, 2016",Indiana,Indianapolis,5200 block of Alameda Road,1,0,,Child
541769,"April 16, 2016",Pennsylvania,Philadelphia,200 block of E. Mayfield Street,1,0,,Child
525486,"March 20, 2016",Illinois,Chicago (Englewood),6700 block of S. Aberdeen St.,1,0,,Child
525944,"March 19, 2016",Texas,Palestine,300 block of Anderson County Road 1370,1,0,,Child
520688,"March 11, 2016",Georgia,Norcross,4900 block of Appaloosa Trail,1,0,,Child
514796,"March 1, 2016",Florida,Sanford,Highlawn Avenue,1,0,,Child
513613,"February 29, 2016",Tennessee,Apison,4724 Gates Lane,1,0,,Child
512274,"February 26, 2016",Indiana,Sunman,Van Wedding Road,1,0,,Child
509417,"February 21, 2016",Indiana,Hartsville,200 block of Clinton Street,1,0,,Child
506467,"February 16, 2016",Texas,Lubbock,2538 71st St,1,0,,Child
501023,"February 6, 2016",Alabama,Birmingham (Irondale),2359 Monroe Dr,1,0,,Child
495938,"January 30, 2016",Maryland,Baltimore,400 block of N. Athol Avenue,1,0,,Child
492381,"January 25, 2016",Tennessee,Crossville,2009 N Main St,1,0,,Child
491914,"January 23, 2016",Alaska,Iliamna (Kokhanok),,1,0,,Child
489273,"January 20, 2016",Michigan,Flint,1300 block of Columbia Lane,1,0,,Child
488677,"January 20, 2016",Louisiana,New Orleans,5600 block of Red Maple Drive,1,0,,Child
487996,"January 19, 2016",Texas,Cypress,15400 block of Redbud Berry Way,1,0,,Child
482868,"January 10, 2016",North Carolina,Lumberton,2200 block of Martin Luther King Jr. Drive,1,0,,Child
482388,"January 9, 2016",Kentucky,Louisville,400 block of N. 34th Street,1,0,,Child
479359,"January 4, 2016",Colorado,Trinidad,806 E. Goddard Avenue,1,0,,Child
474960,"December 28, 2015",Alaska,Bethel,,1,0,,Child
463630,"December 11, 2015",Kansas,South Hutchinson,107 East Avenue B,1,0,,Child
462233,"December 9, 2015",Texas,Dallas,4900 block of South Buckner Boulevard,1,0,,Child
469236,"December 4, 2015",Utah,Orem,,1,0,,Child
454770,"November 28, 2015",New York,Rome,519 West Dominick,1,0,,Child
454699,"November 28, 2015",Georgia,Atlanta,1041 Martin Street SE,1,0,,Child
451245,"November 21, 2015",Tennessee,Goodlettsville,452 Moss Trail,1,0,,Child
449691,"November 18, 2015",Arkansas,Little Rock,3401 Lamar Street,1,0,,Child
448947,"November 17, 2015",Arkansas,Benton,Nelson Court,1,0,,Child
448110,"November 15, 2015",South Carolina,Rock Hill,Amelia Avenue,1,0,,Child
446006,"November 11, 2015",Georgia,Jackson,500 block of Carr Avenue,1,0,,Child
444725,"November 9, 2015",Michigan,Detroit,6600 block of Barton Street,1,0,,Child
438178,"October 27, 2015",Georgia,Acworth,1059 Athena Court,1,0,,Child
436814,"October 26, 2015",North Carolina,Hendersonville,158 Golden Eagle Way,1,0,,Child
432540,"October 17, 2015",Georgia,Dallas,400 block of Fairview Drive,1,1,,Child
432413,"October 17, 2015",Illinois,Chicago,1000 block of N Francisco Ave,1,0,,Child
428562,"October 10, 2015",Utah,Hyrum,,1,0,,Child
406848,"September 2, 2015",Illinois,Chicago,7400 block of South St. Lawrence Avenue,1,0,,Child
405666,"September 1, 2015",Pennsylvania,Pittsburgh,1600 block of Sandusky Ct,1,0,,Child
401223,"August 25, 2015",Missouri,Saint Louis,7700 block of Utica Dr,1,0,,Child
401091,"August 23, 2015",Virginia,Hardy,Heatherton Lane,1,0,,Child
397214,"August 18, 2015",Alabama,Birmingham (Hoover),990 Wisteria Pl,1,0,,Child
396207,"August 16, 2015",Georgia,Douglas,255 Cutter Rd,1,0,,Child
388583,"August 5, 2015",Alaska,Anchorage,4000 block of Olympic Terrace Circle,1,0,,Child
386699,"August 3, 2015",Michigan,Detroit,16000 block of Eastwood Street,1,0,,Child
386898,"August 3, 2015",Texas,Longview,2500 block of North Eastman Road,1,0,,Child
384676,"July 30, 2015",Texas,Houston,8442 Tavenor Lane,1,0,,Child
383907,"July 29, 2015",District of Columbia,Washington,600 block of 46th Pl SE,1,0,,Child
380066,"July 23, 2015",Michigan,Elmira,Tobias Rd,1,0,,Child
376918,"July 17, 2015",Louisiana,Shreveport,200 block of Prospect Street,1,0,,Child
375139,"July 15, 2015",Missouri,Kansas City,3100 block of Spruce,1,0,,Child
369035,"July 5, 2015",Texas,Spring,19000 block of Puget Lane,1,0,,Child
367750,"July 2, 2015",Virginia,Hampton,300 block of West Chamberlin Avenue,1,0,,Child
365252,"June 28, 2015",Michigan,Franklin,12919 Tipton Highway,1,0,,Child
367343,"June 27, 2015",Montana,Saint Marie,308B Willow,1,0,,Child
358722,"June 13, 2015",Texas,Decatur,3695 Co Rd 4010,1,0,,Child
356090,"June 11, 2015",Ohio,Hamilton,709 Gordon Smith Blvd,1,0,,Child
356297,"June 10, 2015",California,Adelanto,1800 block of Bellflower Street,1,0,,Child
354876,"June 9, 2015",Tennessee,Memphis,4300 block of Egyptian Cove,1,0,,Child
350731,"May 30, 2015",Alaska,Ambler,,1,0,,Child
349456,"May 30, 2015",Texas,Abilene,500 block of Washington Street,1,0,,Child
346621,"May 25, 2015",New York,Yonkers,484 Walnut St,1,0,,Child
346085,"May 25, 2015",Virginia,Meherrin,Doswell Town Road,1,0,,Child
348488,"May 25, 2015",South Dakota,Brown (county),,1,0,,Child
346713,"May 23, 2015",Mississippi,Jackson,Glencross Drive,1,0,,Child
340998,"May 15, 2015",Arkansas,Redfield,1107 Huck Finn Blvd,1,0,,Child
333592,"May 3, 2015",Florida,Panama City,1914 Frankford Ave,1,0,,Child
334494,"May 3, 2015",Louisiana,Shreveport,400 block of Pete Harris Drive,1,0,,Child
332486,"April 30, 2015",Georgia,Macon,6381 Thomaston Road,1,0,,Child
325983,"April 18, 2015",Texas,Killeen,3600 block of Del Mar Court,1,0,,Child
321887,"April 12, 2015",Ohio,Cleveland,3700 block of E 63rd St,1,0,,Child
315594,"March 31, 2015",Tennessee,Madison,333 Rio Vista Drive,1,0,,Child
314763,"March 29, 2015",Georgia,Jefferson,300 block of Fairfield Drive,1,0,,Child
576139,"March 19, 2015",Texas,Houston,14425 Alief Clodine Rd,1,0,,Child
309826,"March 19, 2015",Texas,Houston,6301 Sierra Blanca,1,0,,Child
306048,"March 13, 2015",Kentucky,Louisville,3400 block of Algonquin Parkway,1,0,,Child
306954,"March 13, 2015",Michigan,Flint,1800 block of Barks Street,1,0,,Child
302001,"March 5, 2015",Oregon,Malin,9425 Matney Way,1,0,,Child
302025,"March 4, 2015",Alaska,Shungnak,,1,0,,Child
299613,"March 1, 2015",Texas,Houston,1900 block of Imperial Stone Dr.,1,0,,Child
298259,"February 27, 2015",Texas,Houston,7400 block of Betanna,1,0,,Child
293810,"February 15, 2015",Alabama,Gaylesville,County Road 865,1,2,,Child
291930,"February 10, 2015",Ohio,Dalton,South Mount Eaton Road,1,0,,Child
291784,"February 9, 2015",Louisiana,Lake Charles,Arsene Road,1,0,,Child
281436,"January 21, 2015",Michigan,Benton Harbor,1600 block of Norton St,1,0,,Child
281766,"January 21, 2015",Florida,Tarpon Springs,1094 Misty Hollow Lane,1,0,,Child
274918,"December 31, 2014",Alabama,Montgomery,1700 block of Yarborough Street,1,0,,Child
271090,"December 30, 2014",Idaho,Hayden,550 W Honeysuckle Ave,1,0,,Child
263656,"December 15, 2014",South Carolina,Simpsonville,Garfield Lane,1,0,,Child
259993,"December 6, 2014",Oklahoma,Atoka,Wells St,1,0,,Child
259631,"December 5, 2014",Illinois,Villa Park,18 W 100 block of 14th St,1,0,,Child
273773,"November 25, 2014",Texas,Katy,4302 Falcon Meadow,1,0,,Child
224460,"November 24, 2014",Oklahoma,Tulsa,100 block of South 168th East Avenue,1,0,,Child
223284,"November 20, 2014",Indiana,Elkhart,2100 block of Morton Avenue,1,0,,Child
221164,"November 15, 2014",Virginia,Norfolk,800 block of B Avenue,1,0,,Child
217604,"November 8, 2014",Michigan,Detroit,16100 block of Northlawn Ave,1,0,,Child
214681,"November 2, 2014",Ohio,Cincinnati,200 block of Kinsey Avenue,1,0,,Child
209733,"October 22, 2014",Montana,Charlo,Eagle Trail Pass,1,0,,Child
208556,"October 17, 2014",Tennessee,Buchanan,Mt Pleasant Freeland Rd,1,0,,Child
204192,"October 11, 2014",Louisiana,Benton,200 block of Retha Lane,1,0,,Child
196689,"September 25, 2014",Pennsylvania,Saltsburg,2482 Elders Ridge Rd,1,0,,Child
190615,"September 13, 2014",South Carolina,Denmark,East Mill Street,1,0,,Child
186495,"September 5, 2014",Virginia,Richmond,1500 block of Mechanicsville Turnpike,1,0,,Child
180813,"August 25, 2014",Arizona,Willow Beach (White Hills),20606 US 93,1,0,,Child
179605,"August 22, 2014",Illinois,Chicago,4300 block of W Monroe St,1,0,,Child
176452,"August 17, 2014",Tennessee,Clarksville,2600 block of Arthurs Court,1,0,,Child
172724,"August 10, 2014",Tennessee,Sparta,8504 Old Kentucky Rd,1,0,,Child
170718,"August 6, 2014",Oklahoma,Hobart,200 block of Monroe,1,0,,Child
829413,"August 1, 2014",Maryland,Baltimore,3600 block of Old York Rd,1,2,,Child
166721,"July 30, 2014",Idaho,Chubbuck,600 block of Canal Street,1,0,,Child
